,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10
2016-03-09 11:04:56.943462,0.0023847930226161213,0.006467183821851644,0.004120343357651597,-0.003943854696050413,-0.0036372711881189376,0.007131329198406321,0.014118311581946675,0.057831435942606764,0.02113245122060952,-0.003038097266325624
2016-03-10 11:04:56.943462,0.02114787441552376,0.016393012502196325,0.018548405303755483,0.009221074962443246,-0.0010954478978700518,-0.011778332592127716,-0.02822982493192128,-0.021153044693550994,0.019660459177637868,-0.02376156974797058
2016-03-11 11:04:56.943462,0.020187192077430294,-0.034774366223680554,-0.04165704674601043,-0.006332748613256949,-0.0014290074723043668,0.048366003212740635,0.043118784090565965,-0.02322212321564216,-0.032520764598519956,-0.005217578657268762
2016-03-14 11:04:56.943462,0.008031416621618081,0.005689749686611342,0.01048849011381171,-0.008477950727441645,-0.014050896896168941,-0.017560032289377497,-0.006292783186831176,0.008686295047077125,-0.0426703929438564,-0.01770824913870699
2016-03-15 11:04:56.943462,0.01812704355046744,-0.02153342121256496,-0.024631313334226218,-0.013629440331300192,-0.003524492123513221,0.03416985905040299,-0.00363296737922457,0.07787933240114449,0.0064352176339992455,-0.006157218322921808
2016-03-16 11:04:56.943462,-0.010061423797021163,0.006997394343460808,-0.009992633919609958,0.005682326376719364,-0.0045419188304567865,-0.02778555286489709,0.032194205697542194,0.09643898957650965,0.07149462320624264,0.03846652950524842
2016-03-17 11:04:56.943462,-0.032779662572352354,0.0008554412455817727,-0.01216991977514459,0.0029643303492746004,0.005446155017297195,-0.0338247301886908,0.014814025943476994,-0.0425758733479581,-0.019711970350408985,0.0013940283989991864
2016-03-18 11:04:56.943462,0.016779583423363987,0.10604829536034999,0.02130095383060094,0.005284747087014313,0.0009279730413213719,0.047903049512933775,-0.004934077303145521,-0.03150786885949702,0.008066017269036134,0.0061626253182570775
2016-03-21 11:04:56.943462,-0.029661875420318878,0.012010464618163363,0.002982778275502922,0.014396326562378105,0.004813845839148322,-0.0410920830079212,0.020740010592467984,0.04898379398376568,0.03397816600132861,0.01251707089071114
2016-03-22 11:04:56.943462,0.04611119545813748,0.010240664112382938,-0.001370628933909378,0.005682159856689714,0.00021877796199236323,0.005626765094551078,0.033450788338643456,0.01318381571049332,0.02920984501480676,0.022215997562016247
2016-03-23 11:04:56.943462,-0.010297139216799447,-0.020904058775281047,-0.023379009220408767,-0.009298910892052249,-0.0016332094379435326,0.030812769813336437,0.016721464599438414,-0.09275579454576784,-0.029619313150622512,-0.01154072210310157
2016-03-24 11:04:56.943462,0.0034299172330570582,0.0721932278808389,0.031997592275890434,0.0051784532981479885,0.006235393892559942,-0.030350346416301424,0.022431959540897942,-0.06164976047683101,-0.010444537540986704,0.007935228424738299
2016-03-25 11:04:56.943462,0.0071747267283164395,-0.026321334041367352,-0.007589679716778665,0.019487948398727813,0.0005662982724461372,0.019500543472334,-0.02814970300975017,0.06734619134725561,0.01944431660745662,0.00977319235463108
2016-03-28 11:04:56.943462,0.034715616370822204,0.025294497259486556,-0.0203159945026181,0.021884020133375284,0.003501486227812639,0.03588903016355556,0.048307412738714896,-0.0023776829325098435,0.009019314109533215,0.018210290399055123
2016-03-29 11:04:56.943462,-0.031070076900019884,0.00859685457224759,-0.02244651476143226,-0.0030059439143605843,0.003024107184042963,0.013179992549378563,0.0062055038612259614,-0.03728233501987593,-0.03300906319258436,-0.00676563598368113
2016-03-30 11:04:56.943462,0.029551540055454684,0.009796016437156985,0.027176035018713515,0.01288112956773793,-0.0009469075749634065,-0.016782492824166505,0.029568298291002576,0.023530020921311713,-0.0026949310370390153,0.015973107872429122
2016-03-31 11:04:56.943462,-0.029202070076672134,-0.036829203302375,-0.027850092457007973,0.0025912482684357268,0.004243818772053517,-0.05752413155208381,-0.04055239132710177,-0.03318066065390657,0.011702888821689,0.01759204503075926
2016-04-01 11:04:56.943462,-0.08077134522666608,0.028798807266469873,0.030690935901256072,0.0051420875962691626,0.0033640212929086904,-0.02020912077474856,-0.015305861671309718,-0.027345942562801772,-0.0573234354349023,-0.031456370674299114
2016-04-04 11:04:56.943462,-0.03354853451095712,-0.04598427498398499,-0.01484379979636885,0.012521569572718333,-0.0005330879424989683,-0.0057798026763050715,-0.013071761579401422,0.06360360125825618,0.03516970561659225,0.014014425002005833
2016-04-05 11:04:56.943462,0.020005726434063616,0.040990585527032504,0.033487765359462705,0.019822682257583525,0.006799434394714782,0.013852538639905702,-0.04835015738937691,0.012525924300864888,0.012456948756429545,-0.0026576634994757114
2016-04-06 11:04:56.943462,0.015200641138858903,-0.0057797049640644395,0.009806141221534772,0.009877380957075677,-0.002922796819261319,0.03165385391196947,-0.06597123434780505,-0.01692851855320282,0.040632580947132735,-0.004403121690156934
2016-04-07 11:04:56.943462,0.04290347967663653,0.05541777123951011,0.0028029189233903912,-0.0066017763377229696,-0.0004948713634631304,-0.037879069565244075,0.00180839211603638,0.11708555619731355,0.037021391452288284,0.007306215774158672
2016-04-08 11:04:56.943462,-0.03581109838198423,0.021705186600550617,0.016704811195730765,-0.015290023498357284,-0.010725316652933645,-0.045406168892643775,-0.004778898916402029,-0.03661335369734748,-0.021128259994420057,0.00026910236700230893
2016-04-11 11:04:56.943462,0.048499804649489324,0.10498243366030521,0.00932156075822406,0.001029901087768189,0.0038091330735860584,0.024387835198480173,0.002869763154432093,0.008884350282483317,-0.006792284054937997,-0.0013499892457044687
2016-04-12 11:04:56.943462,0.025670046751275218,-0.030129806102797887,0.012486800294052585,0.011739204548338784,0.000842739683622588,0.06463502246635316,0.016389971736091483,-0.051411265176215984,-0.02331689146535303,-0.006437309293470893
2016-04-13 11:04:56.943462,-0.03493270569714636,-0.03172315586842089,0.00021927428063373377,-0.00569842050287637,-0.007028767184645813,-0.02667608811570877,0.017747533607959252,-0.00919971959513319,-0.03341671831275319,-0.001801478947021466
2016-04-14 11:04:56.943462,0.028626355802974797,-0.03447427127368572,-0.04231088684410711,-0.02112764144721055,-0.009948799093876031,-0.006086658586718821,0.009265019202821047,-0.011362332253194257,-0.0012111098832148003,-0.008882599618886284
2016-04-15 11:04:56.943462,0.010208751114942311,-0.031749823598282226,-0.006672156212656124,0.010595130442431638,0.006687219382188639,-0.011658889813045314,-0.011021031624606843,-0.05083236140063591,-0.0055602385832852165,0.00028292795917290753
2016-04-18 11:04:56.943462,0.01341947782983308,-0.014175388785487209,0.020756327918533612,-0.010092572761460321,-0.008324918115509354,0.004577156237091684,0.006770281957547096,0.09081149864598217,0.046052377046134706,0.027228712055075054
2016-04-19 11:04:56.943462,-0.013411398324370933,0.02207915453409485,0.020311828708228466,0.008167481588166233,0.006212586627952258,0.03433066793645923,0.02218630307056063,0.030016615379435015,-0.01624255556578687,0.01713035251980249
2016-04-20 11:04:56.943462,-0.015103446296087373,0.0607391460720188,0.038365918121763806,0.013849533644296077,5.6400731000322125e-05,0.00832419949115799,0.05486622887816942,0.051353793579505515,-0.02841511688134809,-0.010486865587986702
2016-04-21 11:04:56.943462,-0.0028183027116434663,0.028641274430798554,-0.01272149856323723,-0.0022102303023819833,0.0075508462450910455,0.00011085769078935352,0.01804889924236256,-0.04152195909033477,-0.010541969454181338,-0.01915547125616667
2016-04-22 11:04:56.943462,0.030297694403885845,0.03135142308010343,0.018272223297932398,0.001321019175865356,-0.004031178438015271,0.02943453017170703,0.028849185168755682,-0.0058635441711982934,0.020966390317220408,0.003757081578017747
2016-04-25 11:04:56.943462,0.03696796847118715,0.05635115180570603,-0.010049882690719056,-0.02252621294849386,0.0014306084450436845,-0.03562730942007233,-0.06923596592535719,0.0412678968367684,0.049902178268410355,0.020736335436645555
2016-04-26 11:04:56.943462,-0.02201937081491003,-0.04204650083039819,0.028252201104995,0.019526048397679845,0.00305345409008412,0.08453960638016281,0.030280491787432848,-0.03143449035630087,-0.022823737171787997,-0.022021979130520106
2016-04-27 11:04:56.943462,0.007493251084838698,-0.045479544718269226,-0.012345085908248683,0.013323964478144408,0.005906827611957158,0.05806898793972483,0.039881334278609216,0.03737891653849621,-0.01245669228578638,-0.0021964465982404475
2016-04-28 11:04:56.943462,0.018677523029844267,-0.003696649304278405,0.016077893578329106,-0.0015877577987261531,-0.00743656334739573,-0.010030925512528833,-0.01456503726284255,0.07816872829616095,0.00286212964188725,-0.00970879485657859
2016-04-29 11:04:56.943462,0.004678104433956208,0.004388167492101321,0.010985314450429998,0.008822260138467116,0.005212522438051515,0.023084666080373066,0.03837350094352394,0.011940476864036018,0.027778130755397826,0.04709202397242435
2016-05-02 11:04:56.943462,-0.034508764262188484,-0.028423752733699743,-0.007394232723780933,0.017951825529616033,0.009009527964605402,0.032554113105491965,0.016081927372004732,-0.1010142008375267,-0.05536926134078939,0.010657226259886141
2016-05-03 11:04:56.943462,0.008787186132185737,0.04017095802903683,-0.012195369893465985,-0.004784925718147513,-0.0003443510363964815,0.02332836609710759,0.005260343143824564,-0.008651886531210018,0.0035129177192191347,-0.00557686037317491
2016-05-04 11:04:56.943462,0.02264482279593545,0.06547243463978113,0.020307883410902706,-0.0033586344538037863,-0.010463484138476524,-0.04361130264925986,0.016690274786482617,0.01061365426520858,0.01629964535971741,0.016225137621228146
2016-05-05 11:04:56.943462,0.03611202000594896,0.03307994103301727,0.014336687821693535,0.013903473183278562,-0.0010314567572379991,0.018271196283399245,-0.034629601856499354,-0.00043296597332663327,-0.010006341658542499,-0.02448287585135725
2016-05-06 11:04:56.943462,-0.0011287345802148256,-0.017158956763723122,-0.018166712596147903,-0.01023254426267183,-0.007385358783682923,0.006221387500954919,-0.022454021128899652,-0.032870306737915064,-0.0025267086524025473,0.006654112395338155
2016-05-09 11:04:56.943462,-0.03401600445407082,-0.004763026028599418,0.04065749593152353,-0.0015353728260706708,-0.003231001810689633,0.001642441446363643,0.006004494250861656,-0.038833952663533046,0.0037994224269324293,0.014901686966988785
2016-05-10 11:04:56.943462,0.003367334361204161,-0.02710492832802422,-0.005491755768115027,0.01230797245721342,0.001956244459259865,-0.029555368470963052,-0.035881962933799666,0.012571064097432874,0.0300108819242868,0.02535547680772082
2016-05-11 11:04:56.943462,0.017474079012656595,-0.014191778078060841,0.010749473056406942,0.00018603441268353154,-0.0035668916788457535,0.047060689205925245,0.05497791854776091,0.011104569094632201,-0.015306266327660766,-0.019501346327491433
2016-05-12 11:04:56.943462,-0.021415552063239134,-0.003251394732391789,0.012750732524522676,0.00012148262829200664,-0.003896068514260957,-0.027674100939874612,-0.016515415700428793,0.04714555480090006,0.06768998647929128,0.016917459412320167
2016-05-13 11:04:56.943462,0.01923239657331626,0.0012189102943697906,0.022852816530055324,0.00011558793545768129,0.003019889606167411,0.012245721503005137,-0.0784401870455882,-0.08880906097806789,-0.01877315749900686,0.007042283952776668
2016-05-16 11:04:56.943462,0.002400465752327396,0.043652022920130415,0.03942282870827004,0.004033342696694244,-0.0008597521802544056,0.002294804687560445,-0.01517205130052804,-0.04449840248957575,-0.012948649880015503,0.012827526509898159
2016-05-17 11:04:56.943462,-0.01950651528745542,0.027102085653454098,0.0407889471288164,0.025217435252071,0.005907981956143834,-0.029877695325256724,-0.054167944008905414,0.006658724336903208,0.013018817835032651,-0.0004910318053141543
2016-05-18 11:04:56.943462,0.033960709063086604,0.011421369295799134,0.051285892832500825,0.03453948153363132,0.003491407322884467,-0.024450847934850098,0.010331154482572151,0.01503687223866446,0.04896485384497195,0.06200703024960294
2016-05-19 11:04:56.943462,0.014926591258177462,-0.03472181348056139,-0.029439210600897613,0.014290014641206295,0.006448655887111873,0.005307029182028317,-0.01291191205762789,0.04149225522066957,-0.023733299470490046,0.007420750421286766
2016-05-20 11:04:56.943462,0.035101045884841024,-0.06169684049403922,-0.02236929904044106,0.010819539370244446,-0.000945067463532818,0.10733520064648615,0.034506458731428845,0.02037661845762497,0.0444018771872414,0.031952576156044146
2016-05-23 11:04:56.943462,-0.043255205420153056,-0.029250863015649036,0.005848506086808295,0.008004278530173544,0.002334301412962797,0.004351443981709328,0.05187936470740902,0.024121808290542876,-0.05734768620553836,-0.05463101968973732
2016-05-24 11:04:56.943462,0.021313313294275892,0.07398036031787078,0.03098977489072728,-0.012813929693392897,-0.009996740569658404,0.08130471860496105,0.060060930488425035,0.06510163894669956,0.04596210463152368,0.015833482289085106
2016-05-25 11:04:56.943462,0.03164039172085381,0.004627235569852177,-0.02207294200904565,-0.008494152606490762,0.002412291026269583,-0.024662638106131098,-0.038840536799478236,0.0865290146606691,0.02266148557760562,0.01346398879294857
2016-05-26 11:04:56.943462,-0.05800571955897005,-0.041052381199582204,-0.013736447739663234,0.020860588981057953,0.003968362080005935,-0.010623559555387107,0.026447345990642166,0.034944001762060035,0.005530662529333185,0.018489248598428928
2016-05-27 11:04:56.943462,-0.0034652937880420283,0.007413057198582454,-0.011796692382781797,-0.007654945021869767,0.003226464879884889,-0.029338637547801995,0.020584910874787535,-0.05058785057512777,-0.03840159820152576,-0.0023793106525723685
2016-05-30 11:04:56.943462,0.035050633824780235,-0.0011120646722236718,-0.023736097906622147,0.008680058081454242,0.013190060574884296,0.04206188801203632,0.0051897720070166985,-0.05802375981940239,-0.015676567907825317,0.005439445880043418
2016-05-31 11:04:56.943462,0.026311750603381638,-0.025713439086921357,-0.024862125106141046,-0.0040813822666006154,0.00020546182367722613,0.027470868920151527,0.017511721792802755,-0.09361220083910153,-0.06031122350384399,-0.02730549007758348
2016-06-01 11:04:56.943462,-0.02401594014714952,0.11564993091739666,0.047896456589066126,-0.025344038017608542,-0.003376903702909005,0.03549751781216274,-0.006474499093673188,-0.05988370858959801,-0.008534249018106916,0.02483277361796313
2016-06-02 11:04:56.943462,-0.02823794189794363,-0.03201167879484892,0.017667816879284728,0.016410459373523548,0.006457675747399653,0.018456810074528474,-0.02188252045105219,-0.02897661716873016,-0.0224270896436488,0.009904156911349774
2016-06-03 11:04:56.943462,0.006691853447985422,0.00013120732623984332,-0.02381452203668394,0.006203117030657799,-0.0008099065622199759,0.07344740175195935,0.008710240942116632,0.1343184782279821,0.0260306981429958,-0.011693825998817839
2016-06-06 11:04:56.943462,0.02811519341189291,-0.001221251909873432,-0.0077136867300078476,-0.001919928048377305,0.0004979383835612078,-0.017083912549285353,0.014860996410739022,-0.0048924028771870345,0.030523577378784483,0.011304045706504165
2016-06-07 11:04:56.943462,-0.0030703356022344893,-0.0038439631646812827,-0.0033916356184347475,0.014909623365732802,0.00781849220638844,0.02713253969297428,-0.002547275546056693,-0.050036192217437554,0.007122595436227523,0.019877927333029306
2016-06-08 11:04:56.943462,-0.035096162296494704,-0.04884295543230233,0.0015184601465536125,-0.013826849553618044,-0.00438617494395079,-0.034973947956310564,0.01648909400977129,-0.02841456800917355,0.010738088982586292,-0.010148132362033598
2016-06-09 11:04:56.943462,-0.01244393738279085,0.035268326814225474,0.03774709790119093,-0.006018719098776397,-0.00361171363559488,-0.044110512998964395,-0.03602024513431038,-0.04491542596894722,-0.018216372852044412,-0.015646034820747796
